keyword,weight,cluster_label
navigation,7.9139,0
ions,7.9096,0
flash,7.9087,0
isocyanate,7.9062,0
microwave,7.8915,0
treatments,7.8857,0
screw,7.8847,0
rolling,7.8718,0
reinforcing,7.8636,0
photoelectric,7.8564,0
cellulosic,7.8553999999999995,0
activating,7.8552,0
staphylococcus,7.8518,0
assistance,7.8479,0
infiltrating,7.8274,0
electrically,7.8260000000000005,0
ultraviolet,7.8251,0
linked,7.8141,0
bottle,7.8006,0
serum,7.7995,0
transdermal,7.7969,0
dermatological,7.7947,0
dioxygenase,7.7584,0
elevator,7.7576,0
amines,7.7472,0
cooking,7.7423,0
source,7.7401,0
lignocellulosic,7.7364,0
wheat,7.7229,0
dimethyl,7.7215,0
fluorescence,7.7116,0
delivering,7.7055,0
hemostatic,7.6828,0
storing,7.6818,0
refrigerant,7.6727,0
targeted,7.6692,0
wax,7.6675,0
types,7.653499999999999,0
position,7.6513,0
melanoma,7.6437,0
vaccination,7.6436,0
remote,7.6365,0
fixation,7.6233,0
sclerosis,7.6142,0
regulating,7.6082,0
mounted,7.601,0
poly,7.6004,0
automobile,7.5818,0
home,7.5786999999999995,0
purity,7.5716,0
bile,7.5714,0
securing,7.5689,0
directed,7.568,0
potassium,7.5588,0
profile,7.532100000000001,0
tray,7.5313,0
tolerance,7.5189,0
vertical,7.5168,0
hyaluronic,7.5105,0
combined,7.5084,0
hose,7.5009,0
adhesion,7.4952,0
pluripotent,7.4919,0
nerve,7.4909,0
selecting,7.486800000000001,0
whitening,7.4742,0
balloon,7.4715,0
aggregation,7.463,0
antioxidant,7.4597,0
adapter,7.4311,0
diesel,7.4288,0
pesticides,7.427,0
networks,7.4258,0
natural,7.4012,0
chlorine,7.3959,0
hormone,7.385,0
distributed,7.3778,0
dose,7.3773,0
window,7.3754,0
mining,7.3692,0
cargo,7.3662,0
trailer,7.3548,0
indole,7.3513,0
reinforcement,7.3438,0
interfaces,7.3367,0
handle,7.334099999999999,0
elastomer,7.33,0
projection,7.3229,0
glycoside,7.3189,0
cassette,7.3165000000000004,0
insulated,7.3001000000000005,0
yield,7.2902,0
fibre,7.2857,0
tubular,7.2814000000000005,0
panels,7.2792,0
purified,7.2761,0
egfr,7.2736,0
benzamide,7.2714,0
marine,7.2635,0
clinical,7.2529,0
folding,7.2515,0
discharge,7.2363,0
renewable,7.2348,0
firearm,7.2302,0
ph,7.2116,0
fast,7.2088,0
mediated,7.2081,0
glucocorticoid,7.2046,0
carboxylate,7.197,0
chair,7.1886,0
mixed,7.1878,0
absorption,7.1800999999999995,0
dust,7.1796,0
mapping,7.1795,0
kinases,7.1792,0
triazole,7.1752,0
conveying,7.1745,0
lactic,7.1701,0
heavy,7.1636999999999995,0
electrolysis,7.1495,0
pixel,7.1494,0
effects,7.1489,0
furnace,7.1352,0
drone,7.1343,0
gases,7.1341,0
pyridin,7.1331,0
altering,7.1309000000000005,0
embedded,7.1255,0
atp,7.1213,0
verifying,7.1193,0
primer,7.1136,0
expansion,7.1113,0
reconstruction,7.104,0
hard,7.0968,0
acrylate,7.0967,0
tricyclic,7.0949,0
branched,7.0824,0
features,7.0802,0
cylinder,7.0771999999999995,0
view,7.0655,0
evaluating,7.052300000000001,0
injectable,7.052,0
insecticide,7.0475,0
wafer,7.0461,0
thermosetting,7.0436,0
characterizing,7.0344,0
tomography,7.0284,0
neuronal,7.0239,0
extension,7.0221,0
intra,7.0216,0
interior,7.021,0
speech,7.0031,0
ethyl,7.0008,0
ultrasound,6.9972,0
organisms,6.984,0
noise,6.9764,0
cobalt,6.9693,0
feature,6.964,0
amphiphilic,6.9634,0
processor,6.9573,0
pore,6.9553,0
collagen,6.9543,0
heater,6.9467,0
coli,6.937,0
degradation,6.9318,0
therefrom,6.9312000000000005,0
monomer,6.9282,0
particulate,6.9277999999999995,0
tree,6.9262999999999995,0
patch,6.9233,0
spatially,6.9069,0
microbes,6.8996,0
preservation,6.8987,0
substance,6.8975,0
interference,6.8896,0
sulfate,6.8766,0
capsules,6.8749,0
spectrometric,6.8633,0
backlight,6.8632,0
visualization,6.8618,0
differentiation,6.8611,0
mitigation,6.86,0
muscarinic,6.8578,0
bacteriophage,6.8396,0
aerosol,6.8312,0
reverse,6.8248999999999995,0
multimodal,6.8043000000000005,0
species,6.7994,0
methylation,6.7889,0
fungicide,6.786,0
ice,6.7859,0
aligning,6.7759,0
alkaline,6.7753,0
transaction,6.7721,0
promoters,6.7679,0
clamping,6.7677,0
photoresist,6.7636,0
formed,6.7614,0
indoleamine,6.7581,0
rock,6.7518,0
tissues,6.7514,0
development,6.7492,0
liposome,6.7469,0
fine,6.7395,0
deposition,6.7386,0
relief,6.7352,0
purifier,6.7308,0
contrast,6.7288,0
ultra,6.7286,0
detect,6.722,0
valves,6.7189,0
burner,6.7173,0
structured,6.7123,0
streams,6.6982,0
tetrahydro,6.6924,0
tetrafluoropropene,6.6892,0
charged,6.6884999999999994,0
paint,6.678,0
nicotinamide,6.6765,0
pathogenic,6.6665,0
clay,6.6585,0
beverages,6.6572,0
binders,6.6494,0
mammalian,6.6475,0
stream,6.6365,0
hydrolysis,6.6315,0
mirror,6.6274999999999995,0
nozzle,6.6254,0
syringe,6.6239,0
fibrous,6.6204,0
viii,6.6164,0
fish,6.6157,0
event,6.6139,0
text,6.6119,0
payment,6.6068999999999996,0
radar,6.6064,0
closed,6.5974,0
tuning,6.5962,0
lenses,6.5904,0
alkali,6.5898,0
urethane,6.5868,0
epilepsy,6.5858,0
anchoring,6.5834,0
designing,6.5821000000000005,0
plurality,6.5821,0
automatically,6.5713,0
trifluoromethyl,6.5709,0
precursor,6.5691,0
torque,6.5674,0
file,6.5653,0
cup,6.5568,0
grain,6.553100000000001,0
closure,6.5495,0
nonaqueous,6.5465,0
metering,6.5456,0
glycerol,6.5456,0
subterranean,6.5448,0
coronavirus,6.5447,0
dishwasher,6.5281,0
antitumor,6.5267,0
fragrance,6.5174,0
grease,6.5104,0
input,6.4971,0
broadcast,6.4699,0
nicotine,6.4678,0
permeable,6.4661,0
injector,6.4524,0
hinge,6.4515,0
inks,6.4514,0
filler,6.4383,0
pyrolysis,6.4376,0
sulfonamide,6.4359,0
remediation,6.4341,0
nitric,6.4296,0
bleaching,6.4282,0
vision,6.4258,0
density,6.4236,0
notification,6.4232,0
biosynthesis,6.4199,0
suppressing,6.4144,0
changing,6.4115,0
coagulation,6.405200000000001,0
hydroxide,6.3946,0
club,6.387,0
workpiece,6.3844,0
substances,6.3834,0
fracturing,6.3487,0
treat,6.3464,0
direct,6.3442,0
compensation,6.3373,0
fibrotic,6.3353,0
timepiece,6.3295,0
probes,6.3263,0
subject,6.3236,0
milling,6.3217,0
key,6.3204,0
irrigation,6.3162,0
carcinoma,6.3151,0
pathogens,6.3138000000000005,0
microbiota,6.3126999999999995,0
cleaner,6.3083,0
piston,6.3061,0
nanocrystals,6.2954,0
antibiotic,6.2871,0
microrna,6.272,0
creating,6.2646,0
loss,6.2639,0
polyol,6.2525,0
documents,6.2491,0
worn,6.2465,0
nanopore,6.2418,0
fungi,6.237299999999999,0
blue,6.2347,0
fat,6.2314,0
accessory,6.2284,0
imidazo,6.2280999999999995,0
printer,6.2198,0
reflective,6.2197000000000005,0
stand,6.2194,0
hydrate,6.214700000000001,0
host,6.2142,0
carbohydrate,6.2097999999999995,0
applicator,6.203,0
lubricants,6.2023,0
strain,6.2007,0
recycled,6.1959,0
moisture,6.1929,0
procedure,6.1852,0
dc,6.1843,0
modeling,6.1772,0
pesticide,6.174799999999999,0
amplifier,6.17,0
polyurethanes,6.1635,0
dryer,6.1498,0
grid,6.1487,0
stabilizer,6.1472,0
handling,6.142,0
eyewear,6.1369,0
probiotics,6.1334,0
osteoarthritis,6.1256,0
lysosomal,6.1242,0
pharmacological,6.1149000000000004,0
fragments,6.1132,0
interlayer,6.1105,0
gasoline,6.1079,0
synchronous,6.1030999999999995,0
black,6.0908999999999995,0
packet,6.0886,0
ground,6.0878,0
transplant,6.0876,0
autism,6.0818,0
sealant,6.0796,0
histone,6.0758,0
bind,6.0748,0
eukaryotic,6.0733,0
training,6.0685,0
bioreactor,6.066,0
real,6.0638,0
supercapacitor,6.0552,0
helmet,6.0493,0
covering,6.045,0
reprogramming,6.0437,0
coffee,6.0433,0
linkers,6.0393,0
depth,6.0302999999999995,0
microbiocidal,6.021800000000001,0
suction,6.0156,0
phenol,6.0091,0
reactions,6.000500000000001,0
bandwidth,5.9978,0
opening,5.996700000000001,0
augmented,5.993,0
transcatheter,5.9849,0
column,5.9839,0
ovarian,5.9714,0
rear,5.9626,0
chitosan,5.9623,0
diagnostics,5.9618,0
post,5.9613,0
feedstock,5.9561,0
endoscopic,5.9534,0
needle,5.9514,0
easy,5.9353,0
absorbing,5.9163,0
estrogen,5.9143,0
catalyzed,5.91,0
bacterium,5.9093,0
crosslinking,5.8938,0
disinfection,5.8933,0
balancing,5.885,0
transformer,5.8767,0
deficient,5.8758,0
retractable,5.8719,0
dengue,5.8690999999999995,0
equipped,5.8637,0
distillation,5.8625,0
epidermal,5.8608,0
heterodimeric,5.8595,0
cd20,5.8548,0
microcapsules,5.8526,0
heterocycles,5.8445,0
electrodes,5.8431999999999995,0
nanowires,5.8409,0
efficacy,5.838,0
biofilm,5.837899999999999,0
wear,5.8337,0
sustained,5.8242,0
customer,5.8235,0
online,5.8224,0
nuclease,5.8217,0
live,5.8155,0
electroactive,5.8136,0
field,5.8128,0
correction,5.806,0
lift,5.7985,0
node,5.7947,0
modifications,5.7906,0
arthritis,5.7837,0
code,5.7829,0
mesenchymal,5.7813,0
macrocyclic,5.7811,0
feeding,5.7809,0
homogeneous,5.7741,0
ammonium,5.7641,0
sensitivity,5.7617,0
site,5.7505,0
manganese,5.7422,0
urine,5.7419,0
displacement,5.7414,0
calculating,5.7397,0
silver,5.7377,0
odor,5.7376000000000005,0
phase,5.7362,0
transactions,5.7354,0
lysine,5.7337,0
brace,5.7324,0
modules,5.73,0
oxides,5.7278,0
gun,5.724,0
analyzer,5.7213,0
aerogel,5.7173,0
dissipation,5.7170000000000005,0
services,5.7126,0
fastening,5.7097,0
architecture,5.7064,0
endothelial,5.7043,0
calibrating,5.695,0
carbamate,5.6902,0
crane,5.6857,0
electroluminescence,5.6832,0
cysteine,5.6738,0
deployment,5.6716,0
map,5.6713000000000005,0
beamforming,5.6581,0
balls,5.6499,0
analytics,5.6498,0
cd40,5.6427,0
arrays,5.6303,0
enhancement,5.6302,0
markers,5.6236,0
placement,5.6229,0
nanostructures,5.6177,0
sheets,5.6032,0
polar,5.6004000000000005,0
fluidic,5.5986,0
aldehyde,5.5915,0
resonance,5.5870999999999995,0
blockers,5.5864,0
intake,5.5785,0
consumption,5.5755,0
amyloid,5.5651,0
10,5.5639,0
goods,5.5634999999999994,0
tagging,5.5592,0
cytokine,5.5563,0
bags,5.5555,0
colorectal,5.5553,0
spectral,5.5537,0
rotation,5.5501000000000005,0
number,5.547499999999999,0
indicator,5.539899999999999,0
nail,5.5274,0
amniotic,5.5243,0
readable,5.5209,0
foams,5.5172,0
nrf2,5.516,0
triazolo,5.5158000000000005,0
transformation,5.51,0
library,5.5073,0
emissions,5.5073,0
cas9,5.5071,0
orthodontic,5.5066,0
slurry,5.5011,0
immunotherapeutic,5.498,0
electrostatic,5.4945,0
glycoproteins,5.4940999999999995,0
filled,5.4855,0
airbag,5.4854,0
maize,5.4811,0
cannabidiol,5.4811,0
arm,5.4719999999999995,0
melon,5.4479,0
pulse,5.4454,0
foil,5.4419,0
liner,5.4418,0
edible,5.4415,0
streaming,5.4354,0
acting,5.4352,0
viscoelastic,5.4342,0
allocation,5.4328,0
set,5.4304,0
glycosides,5.4245,0
latex,5.4134,0
condenser,5.4121,0
cigarette,5.4097,0
gate,5.4088,0
inhalation,5.4083,0
inbred,5.4064,0
work,5.402,0
edge,5.4016,0
medication,5.3998,0
crispr,5.3982,0
polymorphic,5.394,0
escherichia,5.392,0
rnas,5.3917,0
chromium,5.3881,0
database,5.3809000000000005,0
iii,5.3782,0
loop,5.3753,0
responsive,5.3686,0
disintegrating,5.368,0
co2,5.3642,0
conducting,5.357,0
pure,5.3544,0
pcsk9,5.3543,0
roll,5.3483,0
inter,5.348,0
androgen,5.3438,0
woven,5.3373,0
silicate,5.3356,0
culturing,5.3277,0
pad,5.3238,0
physical,5.3184,0
interactions,5.3166,0
illumination,5.3048,0
dnase,5.3024000000000004,0
casting,5.3,0
fabrication,5.2995,0
step,5.2975,0
crop,5.2908,0
tag,5.2905,0
multispecific,5.2890999999999995,0
loudspeaker,5.2883,0
polyols,5.2827,0
load,5.2823,0
microscopy,5.2794,0
floating,5.2784,0
activator,5.2722,0
closing,5.2703,0
targets,5.2685,0
angle,5.2682,0
lead,5.2666,0
zirconium,5.2661999999999995,0
auxiliary,5.2645,0
tooth,5.2604,0
transporting,5.2582,0
like,5.2459,0
marketing,5.2406,0
regulator,5.2399,0
stent,5.2385,0
paging,5.2361,0
coenzyme,5.2359,0
tubes,5.2318999999999996,0
stator,5.229,0
photopolymer,5.2223,0
polymerisation,5.2165,0
messages,5.2149,0
guidance,5.2133,0
labeling,5.2125,0
polyvinyl,5.2087,0
segments,5.2055,0
simultaneous,5.2024,0
cultivation,5.1997,0
impact,5.1892,0
means,5.1882,0
pegylated,5.1825,0
oxidized,5.1812000000000005,0
ventilation,5.1809,0
solids,5.1786,0
size,5.1781,0
chloro,5.1757,0
neutralizing,5.173,0
immunodeficiency,5.1727,0
multilayered,5.16,0
chemicals,5.1543,0
amylase,5.1506,0
sequences,5.1459,0
intravascular,5.1446000000000005,0
configuring,5.1441,0
emission,5.1408000000000005,0
fluidized,5.1242,0
poultry,5.1175999999999995,0
restricted,5.1104,0
lid,5.0992,0
granular,5.0973999999999995,0
adeno,5.0958000000000006,0
sealed,5.0946,0
road,5.0936,0
diabetic,5.0896,0
boron,5.086,0
implanting,5.0844000000000005,0
malaria,5.0827,0
polyether,5.0783000000000005,0
alumina,5.0761,0
personalized,5.0715,0
bowel,5.0707,0
exosomes,5.0659,0
amorphous,5.0648,0
hydroformylation,5.0633,0
programmable,5.0538,0
heterocycle,5.0537,0
degraders,5.0527,0
pepper,5.0514,0
diffuser,5.0503,0
biomaterials,5.0476,0
gum,5.0422,0
child,5.0419,0
flue,5.0418,0
coa,5.0394000000000005,0
corresponding,5.0377,0
fusions,5.0376,0
reel,5.0376,0
passenger,5.0365,0
cathode,5.0355,0
ozone,5.0304,0
purine,5.0296,0
bulk,5.0256,0
collecting,5.0232,0
acetylcholine,5.023,0
gradient,5.0192,0
lyase,5.0081999999999995,0
electrochromic,5.008,0
veterinary,5.0024999999999995,0
intelligence,5.0017,0
coolant,4.9946,0
detachable,4.9891000000000005,0
airway,4.9869,0
case,4.9868,0
gold,4.9801,0
scr,4.979100000000001,0
oxidase,4.9769000000000005,0
relay,4.9756,0
spectrum,4.9726,0
anhydrous,4.9701,0
waves,4.97,0
ketone,4.9692,0
continuously,4.9668,0
photo,4.9656,0
inhaler,4.9648,0
polyunsaturated,4.9647,0
intraocular,4.9604,0
pipeline,4.9602,0
facility,4.9561,0
nucleases,4.9515,0
controllable,4.944100000000001,0
hydroxylase,4.9423,0
submersible,4.9423,0
stainless,4.9398,0
gaseous,4.9396,0
circular,4.9395,0
immunological,4.9386,0
centrifugal,4.9356,0
hepatic,4.9263,0
capacity,4.9253,0
conductivity,4.9215,0
adenosine,4.916399999999999,0
indazole,4.9131,0
stop,4.9037,0
fxr,4.8995,0
planar,4.8974,0
flavor,4.8957,0
configurable,4.8926,0
blocking,4.8894,0
coloring,4.8864,0
assisted,4.8854,0
volume,4.8827,0
biomimetic,4.8818,0
swing,4.8773,0
concentrate,4.8761,0
headrest,4.8759,0
polysaccharides,4.869400000000001,0
parenteral,4.867999999999999,0
absorber,4.8674,0
hand,4.8654,0
anisotropic,4.8647,0
contaminated,4.8625,0
infant,4.8622,0
phospholipid,4.8617,0
polylactic,4.8596,0
permanent,4.8574,0
vesicles,4.8568999999999996,0
encoder,4.8566,0
regulation,4.8555,0
electromechanical,4.8514,0
aav,4.8503,0
tape,4.8449,0
dimple,4.8446,0
consumable,4.8406,0
pyrrole,4.8402,0
bolt,4.8334,0
packing,4.8301,0
change,4.8291,0
cd19,4.8276,0
evaporation,4.8219,0
mirna,4.8172,0
cytotoxic,4.8123000000000005,0
immunomodulators,4.8077,0
writing,4.8008,0
dermal,4.8005,0
ubiquitin,4.7962,0
broadband,4.7958,0
nk,4.7916,0
phenylalanine,4.7895,0
truck,4.7837,0
passive,4.7808,0
replication,4.7805,0
shield,4.7798,0
rate,4.7792,0
porcine,4.7761000000000005,0
satellite,4.7716,0
movable,4.7703,0
d2d,4.7683,0
radiotherapy,4.7616,0
alternative,4.753,0
procedures,4.7524,0
replacement,4.7463,0
scaffolds,4.7397,0
fluoroelastomer,4.7354,0
chiral,4.7352,0
pyridines,4.7328,0
naltrexone,4.7317,0
granules,4.7302,0
mode,4.7302,0
decoder,4.7266,0
tires,4.726,0
benzene,4.7238,0
myeloma,4.7202,0
plastics,4.7189,0
manual,4.7185,0
preservative,4.7104,0
level,4.7097,0
auto,4.7062,0
checkpoint,4.7059999999999995,0
crystallization,4.7043,0
business,4.7035,0
asymmetric,4.7013,0
face,4.6943,0
diode,4.6942,0
marking,4.693,0
flight,4.6856,0
expanded,4.6856,0
biocatalysts,4.6811,0
reference,4.6779,0
encapsulation,4.676,0
microfibrillated,4.6727,0
living,4.6722,0
lipoprotein,4.6709,0
p53,4.6691,0
urinary,4.6689,0
open,4.6683,0
green,4.668,0
finger,4.6641,0
cheese,4.6603,0
aptamer,4.66,0
solvents,4.6594,0
delta,4.6576,0
situ,4.6528,0
initiator,4.6516,0
monitor,4.6479,0
syrup,4.6463,0
phytopathogenic,4.645,0
coal,4.6443,0
displaying,4.6405,0
hole,4.6369,0
multivalent,4.6316,0
deuterated,4.6311,0
phosphatase,4.6278,0
mouse,4.6239,0
convertible,4.6213,0
glucosamine,4.6204,0
biopolymer,4.6184,0
spatial,4.6159,0
bladder,4.614,0
suitable,4.6139,0
behavior,4.6114999999999995,0
action,4.6102,0
lightweight,4.6093,0
tcr,4.6049,0
macrocycles,4.6047,0
pathogen,4.6014,0
cyclohexyl,4.5993,0
viscous,4.5969999999999995,0
remotely,4.5932,0
pallet,4.5901,0
piezoelectric,4.5886000000000005,0
foaming,4.5868,0
allergen,4.5863,0
foamable,4.5859,0
coil,4.5807,0
linker,4.5803,0
pipes,4.5789,0
thickening,4.5768,0
directional,4.5748999999999995,0
angiogenesis,4.5709,0
administering,4.5699000000000005,0
cream,4.5692,0
taste,4.5681,0
authenticating,4.5672,0
piece,4.565300000000001,0
biomedical,4.5582,0
underwater,4.5574,0
pack,4.555,0
crosslinkable,4.5449,0
steviol,4.5416,0
protocol,4.5394,0
used,4.5393,0
insert,4.5393,0
aldehydes,4.5374,0
flat,4.537,0
breathing,4.5336,0
evaluation,4.529,0
toy,4.5285,0
discovery,4.5215,0
multistage,4.5213,0
dietary,4.5212,0
holding,4.5178,0
ketones,4.5141,0
disulfide,4.5138,0
grill,4.5123,0
converting,4.5055000000000005,0
breeding,4.5032,0
mutation,4.4982,0
cord,4.4969,0
disc,4.4954,0
rapidly,4.4946,0
horizontal,4.49,0
inner,4.4889,0
algorithm,4.4863,0
epigenetic,4.4815000000000005,0
error,4.479900000000001,0
label,4.479,0
glycan,4.4752,0
triazine,4.4704,0
incorporating,4.4701,0
tea,4.4668,0
chlorinated,4.4658,0
lowering,4.4637,0
multimeric,4.4625,0
lactate,4.4622,0
treated,4.4601,0
enrichment,4.4514,0
supplement,4.4495000000000005,0
electrophotographic,4.449,0
drain,4.4485,0
suspensions,4.4436,0
broadcasting,4.4397,0
ox40,4.4386,0
etanercept,4.4349,0
aptamers,4.4341,0
request,4.4329,0
customized,4.4294,0
retention,4.4262,0
pyrazol,4.4229,0
implantable,4.4203,0
ceramics,4.4191,0
supercritical,4.4119,0
dicarboxylic,4.4093,0
metathesis,4.4075,0
early,4.4041,0
polymorphisms,4.3976,0
recommendation,4.3954,0
azetidine,4.394299999999999,0
bifunctional,4.3933,0
nasal,4.3898,0
wavelength,4.3867,0
recombination,4.384,0
synthesized,4.3809000000000005,0
reality,4.3804,0
cluster,4.3766,0
dynamically,4.3763000000000005,0
harness,4.3742,0
elastomeric,4.3735,0
independent,4.3632,0
dispersions,4.3629,0
neuroprotective,4.3625,0
new,4.3611,0
hierarchical,4.352,0
bcma,4.3498,0
distributing,4.349,0
region,4.3482,0
sugars,4.3455,0
cart,4.3411,0
vegetable,4.3408,0
platinum,4.3403,0
fluoroolefins,4.3392,0
drinking,4.3357,0
track,4.3304,0
failure,4.3289,0
pellicle,4.3268,0
dependent,4.326,0
splicing,4.3252,0
photocurable,4.316,0
shielding,4.315799999999999,0
damage,4.3147,0
group,4.3142000000000005,0
nonwoven,4.3139,0
metabolism,4.3031999999999995,0
vein,4.3021,0
headlight,4.2991,0
photocatalytic,4.296,0
hub,4.2895,0
obtained,4.288,0
accuracy,4.2867,0
drawing,4.2853,0
intracellular,4.2852,0
acidic,4.2851,0
fence,4.2814000000000005,0
ruthenium,4.2809,0
rfid,4.2794,0
semiconducting,4.2791,0
protector,4.2788,0
polarizing,4.2779,0
jak,4.2779,0
dinucleotides,4.277,0
inside,4.2769,0
baby,4.2753,0
heterophasic,4.2738,0
herbal,4.2722,0
pellets,4.2689,0
blank,4.2606,0
adsorbent,4.2593,0
travel,4.2575,0
oligomers,4.2554,0
egg,4.2542,0
silk,4.2515,0
transmitter,4.2505,0
utilizing,4.2503,0
lily,4.2471,0
latch,4.2429,0
hardened,4.2343,0
shp2,4.2316,0
sleeve,4.2289,0
hardware,4.2274,0
grinding,4.2273,0
driven,4.2219,0
flavivirus,4.217,0
insecticidal,4.2156,0
ventilator,4.2149,0
fault,4.2122,0
thiophene,4.2098,0
covalent,4.2071,0
degradable,4.205,0
transform,4.2027,0
schizophrenia,4.2005,0
leaf,4.2003,0
fungicidal,4.1978,0
benzamides,4.1963,0
pseudomonas,4.196,0
characterization,4.1927,0
deficiency,4.1919,0
cosmetics,4.1888000000000005,0
template,4.1868,0
operations,4.1865,0
vendor,4.1817,0
motors,4.181,0
anchor,4.1791,0
chromatographic,4.1727,0
irradiation,4.1711,0
cryptographic,4.1682,0
plating,4.1671000000000005,0
perfusion,4.1659,0
amides,4.1646,0
electroporation,4.1622,0
indexing,4.1615,0
environments,4.1582,0
pathway,4.1573,0
channels,4.1563,0
nitrile,4.1543,0
progenitor,4.1525,0
pouch,4.151,0
tyk2,4.1507000000000005,0
immunogenicity,4.1468,0
steroid,4.1461,0
dermatitis,4.1455,0
perovskite,4.1432,0
charge,4.1424,0
tamper,4.1415,0
transition,4.1376,0
enabled,4.1343,0
benefit,4.1325,0
powders,4.1299,0
perfume,4.1297999999999995,0
lactam,4.1293,0
electrodeposition,4.1278,0
shock,4.1186,0
mutated,4.1166,0
pneumoniae,4.1165,0
cholesterol,4.1162,0
planning,4.1154,0
pen,4.1143,0
messaging,4.1138,0
hemoglobin,4.1131,0
acetamide,4.1078,0
oncolytic,4.1011999999999995,0
flushing,4.093500000000001,0
diamine,4.0919,0
environmental,4.0911,0
fitting,4.0907,0
asthma,4.0898,0
appliances,4.087400000000001,0
curved,4.0841,0
macular,4.0825,0
expanding,4.0801,0
upgrading,4.0766,0
alarm,4.0725,0
voice,4.0642,0
detergents,4.0614,0
lithographic,4.0607,0
class,4.0607,0
quantification,4.0595,0
cryogenic,4.058,0
demethylase,4.0546,0
automation,4.053,0
separators,4.0519,0
sports,4.0502,0
transmembrane,4.05,0
sulfonyl,4.0484,0
parameter,4.0478000000000005,0
reconfigurable,4.0473,0
insertion,4.0457,0
necrosis,4.0457,0
hybridization,4.0425,0
pest,4.0424999999999995,0
nucleating,4.038,0
biomolecules,4.0357,0
stabilizers,4.0354,0
resistor,4.0319,0
lag3,4.0301,0
suppression,4.0287,0
l1,4.027,0
blend,4.0247,0
stroke,4.0234000000000005,0
diamond,4.0232,0
birth,4.0224,0
sharing,4.0144,0
degrading,4.012700000000001,0
shaping,4.0124,0
keys,4.0123,0
alginate,4.0085,0
neuromodulation,4.006,0
medicinal,4.0057,0
elasticity,4.0049,0
stimulating,4.0039,0
effect,4.0018,0
beer,4.0015,0
increase,4.0007,0
uniform,3.9968,0
registration,3.9895,0
adsorbents,3.9832,0
molds,3.9825,0
pyrido,3.9801,0
acceleration,3.9782,0
adenovirus,3.9777,0
connectivity,3.9761,0
buffer,3.9749999999999996,0
projectile,3.9744,0
